caffeine_consumption_mg,productivity,break_duration,heart_rate
79.46720075930638,0.8401997714980581,45.00011049789856,120.0359233465344
73.40399474159105,0.8236785448928369,44.99997898106046,119.86865528582564
174.77125305570218,1.116830271368391,45.00033192232094,120.31954455460784
52.31204188666284,0.8432899666565112,44.99998695721949,118.4237116108461
21.982678552430784,0.6768145526309624,44.99989686675712,101.98488250035943
91.45191357814454,0.9708424431636923,44.99994202686593,120.22691147847696
443.89227557971816,0.8487298623718661,45.00040927239027,120.45014197710047
22.846895016027403,0.7338103802499861,45.000122831513515,102.7277484571978
67.30310820655022,0.8614170264196203,44.999947955628855,119.54567002321849
54.84371299410212,0.8502319591974214,45.00010410779133,118.90496827586533
64.86498953387208,0.8166117980453436,44.99997649441178,119.66950755324459
236.39862589845555,1.2677429297679306,45.00043311965953,120.25927344451212
67.63177589549665,0.9295274391216616,45.00003456505651,119.7913169405977
171.03803095035673,1.1682094219115169,45.00019129657186,120.16665194073627
137.6483306669697,1.027042906857769,45.00023479976308,120.2725076889348
125.61851547046004,1.0207692616658057,45.00013420406083,120.08270011788792
83.55267507975766,0.9104004776045577,45.0000950108373,120.09182031281077
92.35772111945664,0.9435043375846408,45.00015815337913,120.07784558543243
66.92838245030939,0.9052550942016451,45.00012177674634,119.69414069542184
26.011616985487425,0.6777270923399907,45.000079605638405,105.94312145907584
209.28048608452647,1.2265139298883476,44.99999929278927,120.32329761403129
55.98403434424518,0.8600618399613671,44.99996006232895,118.810622715755
364.66948685112135,1.0783189885505788,45.00027897111711,120.3020727142085
51.31211455851522,0.8370496830877622,45.00009857991812,118.39356673191047
33.16429429841703,0.7958432856255455,44.99992344434335,111.56431183211339
38.77415713870951,0.7544764527316515,45.00015859676574,114.72807910223837
187.1329584572272,1.2041929599815453,45.0000675028442,120.17066991400883
17.653302151768344,0.7701107756740878,45.00008528719926,97.6291937462236
51.389712814631366,0.7778004955900277,45.00022068089437,118.44215793273649
175.76839604811292,1.150872825447542,45.00009573763638,120.10354295736592
236.60938815795478,1.253027920786588,45.0002410774684,120.15809580859239
526.9605787451852,0.5383758764946621,45.00048550693108,120.60676990827903
13.971655164634592,0.7051833022549432,45.000145486064575,94.11112420257672
94.20781534902005,0.9181935770521608,45.00001568706162,119.93278938084667
205.8945614100516,1.2027094851192146,45.000368485820076,120.22824633416552
43.324013128980106,0.837468926343559,45.00003817691458,116.58061386563209
65.17529974694,0.9395625760070843,45.00008042131808,119.62063202724217
241.38278040833984,1.179999603279167,45.000150705198585,120.14051877306493
44.8859260341275,0.7413607724491096,45.00006098145723,116.86741648764422
243.876128255668,1.2237956082432935,45.00015707119089,120.42743863556424
65.24873115964317,0.7995623442752632,45.000176381499,119.61560387790506
17.87230735716496,0.6543934152915788,44.99998903262862,97.8791095754371
270.0251676045267,1.1625798814532056,45.00019995013871,120.28226765911101
79.25946851272117,0.9140112070237463,45.00025129398863,119.87640521992144
123.10529092058712,1.0850831401522512,45.00014417129511,120.23607294952609
47.30025232427646,0.7686172155861771,45.00021902734872,117.71707323051962
281.60533205124125,1.1513708845822976,45.00026895633418,120.13346608212375
222.05756207824072,1.1269029274626674,45.00016586527228,120.059508247777
82.58783654752985,0.9448368207789001,45.00008712514137,120.06830410939753
43.678770673702445,0.7892302952750754,45.00013881745732,116.74596258895933
122.75500427659615,1.005482866695491,45.000275503894194,119.94422698007402
84.99258104134711,0.9528559453023813,45.000088859165274,119.80318062116254
178.36091456435258,1.1209906799975409,45.00013549157747,120.00759883385652
67.84528503229058,0.7877965914332349,44.99994017287188,119.76529543317581
47.455831079465796,0.6758938636041124,44.99994007757773,117.6807503688868
139.89533627285175,1.0608510658846662,45.00017796506089,120.15235110842201
33.72697002757905,0.7792260303651717,45.00009245212595,111.84707789338
59.756579858445434,0.7893686008242373,45.000112354907145,119.18676858280816
150.11231538108402,1.0741823372487782,45.000141208040425,120.22303786695677
109.78055106512618,0.9213854730636912,45.000037388804316,120.1513605188679
204.5781115827343,1.2059850822529743,45.00019074744953,120.09050373981344
30.450829622323756,0.7618397708797336,45.00000277200746,109.49700365199618
231.69287749788478,1.180894909574653,45.000373467370586,120.27213160914538
159.15261843522924,1.1148803446895503,45.000241551705415,119.97642825550813
46.03239706336222,0.7834822145995484,45.00005155412444,117.1659814062288
9.537627756892626,0.6535802308928181,45.00021555764956,90.40456650031204
57.744458454080714,0.794680015444071,45.00005686829129,119.0329120039956
44.39043750347577,0.8156872844014992,45.00018315933624,116.89528122855839
89.94571680243018,0.9450208343273315,44.999987671110674,120.18953756627543
43.14906915462122,0.7185375999562812,44.99989610164761,116.59542309096317
362.3836034330034,1.0437663546276525,45.00034848215583,120.32587805368111
66.13340512091956,0.9009389685019511,45.00015109009206,119.57315193197805
34.578417487222296,0.7654042643950716,45.000003468580765,112.48637229719156
89.36537236630902,1.0165199869390047,45.00011603377263,119.95976315161872
299.7617454897732,1.2074033431832858,45.00003997102049,120.26373829155627
8.330055762021745,0.8124905341449938,45.00002526728187,89.19932468916569
22.794913753490988,0.7158467211762779,44.99985812680798,102.8984374234326
334.41265266944885,1.0779035743041032,45.00021556919574,120.4023598077202
128.03384943590953,0.992943876522861,45.00009006444855,120.20654236274271
99.33709464062999,0.8894725775881076,44.999888291345684,120.02659313999756
49.42514684760574,0.8104197150304009,45.00005366552327,118.00299431723163
88.2180707707237,0.829162116342256,45.000038208189004,120.28388375900585
48.80168490532472,0.7893493330733559,45.000102050006,117.99590823884355
171.4884852310828,1.105238781274247,45.00017544853184,120.29311224271518
420.39080747811767,0.9957080038884447,45.00042577550195,120.41894109345007
35.65689317578913,0.8480912154533498,44.99995130942144,113.0898404298746
46.33612865909879,0.7808888580831045,45.0002127704678,117.44614212828768
51.17430956469115,0.8016477448599508,45.00003068533724,118.50651885076066
41.577419078455094,0.7637708970246296,45.000070613217815,115.78367290502266
277.8061939995947,1.1296164531214639,45.00049118129546,120.17738508795617
141.26902270059813,0.9778319418494451,45.00020639015342,120.1173261098984
137.00068163277268,0.9950196872629655,45.00019988764006,120.39559189629749
46.66982976408184,0.7949251307875733,45.000046374419554,117.42552037657602
693.0814188225227,0.3537104479860379,45.0006836526396,120.77903623812878
4.581676203995439,0.6805229856175339,45.00020011117193,87.0204495579504
39.15695013730545,0.6765870620377232,44.999926180480095,114.84356890677907
56.50749630977428,0.8581037542634783,44.9998594051758,119.07213995129229
103.80143315512845,0.9498947494587018,45.00011127103684,120.20332628638101
35.28317721964141,0.7369226648422266,45.00015585134397,112.82060541989142
10.63282670139331,0.565565014103132,45.00012647123762,91.33740101856726
144.65532304452148,1.1362383319219895,45.00019014124158,120.30973766451739
64.36542454239877,0.8683519836953864,44.99991815391442,119.46414485855446
31.754690854312432,0.7879314637688891,45.000053785574,110.47383199673794
73.86151338703908,0.8128924771528375,44.9999923926348,119.9099156795814
51.48830218901919,0.8821653440367483,45.000211009124435,118.51692557369348
204.385512180523,1.2196798559927324,45.0002478538059,120.10558199496396
51.26401694434782,0.7911058869606672,44.99997167756447,118.43646323390651
35.70590918490441,0.8403081363557834,44.99986981408553,113.08616621972763
917.8668459174573,0.14338163746819896,45.00109442945901,121.00491389917714
312.8690157423536,1.1047700810779517,45.000408049318885,120.3865784799012
46.59727487758411,0.7358536125493497,44.99986414300487,117.36630790009562
389.4868191010549,0.9586735886334405,45.000324570696975,120.59924319852087
458.6859838838221,0.8628641198146625,45.00034911902286,120.53958103914135
880.8769785351326,0.18383210987686016,45.000880281956654,120.84269441501998
99.66333150005943,1.005557395873582,45.00006638689824,120.27631352229412
91.99158592337491,0.8725125598241494,45.00012403797913,120.00896877958708
112.95079603514259,0.9798119142510474,45.00001587123229,120.14963872748649
209.5470017212003,1.2586803950233265,45.000416944264146,120.40891554505704
111.4935432250325,1.035031332269406,45.00008349022325,119.961118807968
65.18910870420697,0.8232202840034168,44.999969725554834,119.6469455044516
215.3290837865196,1.1529054194902464,45.00010617341072,120.11180844861279
95.67513957425135,0.975789100399162,45.00016407571376,120.20422916876126
32.62601886401931,0.8262210423525466,44.99996249514858,111.34890605424954
9.045908209137728,0.7580895681903963,44.99990191418494,89.99572901966062
99.8437371690911,0.9634381186649413,45.000046663647396,120.18894502467097
277.57163686076353,1.2093264932988637,45.00034501377021,120.3683454530419
212.30403793483913,1.2389512528389726,45.00017854024092,120.30774743345637
15.555383708972265,0.672277508172641,45.000092750147516,95.55663639201941
42.779253656029155,0.7910038423147658,44.999972762266744,116.35603883415904
59.319996764804,0.7921516032211974,44.9999898683765,119.34956045050956
13.0635359380504,0.6544710170610761,45.0001046823446,93.47853651388837
17.892873703120948,0.711869197109799,44.99996927331172,97.92258400405407
40.48957507932098,0.6462207921533007,44.99994720544731,115.51649803260307
280.73982474522137,1.2126955354008182,45.000348942751174,120.31804375571303
92.50735765076745,0.9176352651450611,45.00005412730435,120.07666959978712
144.699274831752,1.1113228769150834,45.000010566946344,120.14914112626616
29.105143552440158,0.5680317388721863,45.00004868507719,108.50838846597374
68.02197631034603,0.8031974390618761,45.0001643250499,119.69931215556016
201.34599864279178,1.1512116707032507,45.00020594980802,120.31430108516874
535.4990768090817,0.5630454126477134,45.00057018006881,120.6326217094089
39.72933433195429,0.8213294423105272,45.00013915694392,115.10687362378938
188.62865659440124,1.1902028772231816,45.00019669804728,120.00570475258456
176.47773166028526,1.2211160151853473,45.00028039996449,120.21953843834956
91.3050119987378,0.9486085286460815,45.000113721774774,120.04487580397085
171.70093529015404,1.1129191948594903,45.00009942577019,120.07921751803921
196.14680029031047,1.2004452399982788,45.00016193351444,120.38284450342066
87.58844861250942,0.9180374141708425,44.99992971597605,120.16777428873742
48.768768637063985,0.8497953316800595,45.00006491430689,117.98272195121098
443.3702330512984,0.8646398252189709,45.000412524144565,120.48990055995354
76.95820550957772,0.8237191109122551,44.99997319983587,119.79463659722904
485.59518585087284,0.7446336834236269,45.00039614809411,120.44759618557964
153.2970982302957,1.116654858234032,45.00009411182763,120.16295664265915
36.87311354573429,0.8093489242263927,44.999919781870275,113.66240661642951
82.46947961405617,0.8951177119962712,45.00011256725985,119.89180452882017
54.038540708509124,0.8758021887491387,45.000181926404835,118.91510320409174
535.1079038343976,0.5241720761650526,45.000487705126545,120.47067261893541
